date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built
09-06-2014 00:00,620000,3,2.5,2590,7237,2,2004
09-06-2014 00:00,240000,4,1,1910,16320,1.5,1934
09-06-2014 00:00,852500,3,2.5,2630,10100,1,1967
09-06-2014 00:00,600000,3,2.5,2630,77972,2,2004
09-06-2014 00:00,410000,3,2.5,1960,4400,2,2006
09-06-2014 00:00,328000,3,1.75,1440,45302,2,1977
09-06-2014 00:00,625000,3,1.75,2210,16200,1,1958
09-06-2014 00:00,649950,4,2.5,2350,63162,2,1994
09-06-2014 00:00,235000,3,1,1590,13000,1.5,1944
09-06-2014 00:00,489000,3,3.5,1500,1249,2,2004
09-06-2014 00:00,536000,3,2.5,1900,6224,2,2005
09-06-2014 00:00,400000,4,3.5,2370,3692,2.5,2013
09-06-2014 00:00,398000,3,2.5,1720,1715,2,2004
09-06-2014 00:00,379000,4,1.5,2020,7560,1,1960
09-06-2014 00:00,345000,2,1.5,1340,1210,2,2008
09-06-2014 00:00,365000,3,2.5,1800,2700,2,2011
09-06-2014 00:00,315000,3,2.5,1480,1590,2,2010
10-06-2014 00:00,571000,4,2,2750,7807,1.5,1916
10-06-2014 00:00,1025000,5,4,3760,28040,2,1983
10-06-2014 00:00,695000,3,2.75,2540,4694,2,2005
10-06-2014 00:00,225000,3,1.75,1760,26055,1,1979
10-06-2014 00:00,740000,3,2.5,3000,25341,2,1995
10-06-2014 00:00,315000,4,2.5,1930,9643,2,1992
10-06-2014 00:00,1230000,4,2.5,3040,7000,2,2001
10-06-2014 00:00,420000,2,1,860,3880,1,1916
10-06-2014 00:00,310000,3,1.75,1420,7650,1,1984
10-06-2014 00:00,700000,3,2,2080,3880,1,1954
10-06-2014 00:00,269000,3,2.5,1560,4200,2,2003
10-06-2014 00:00,369990,4,2.5,1960,7133,2,2002
10-06-2014 00:00,800000,3,2.25,1620,4500,2,1926
10-06-2014 00:00,569000,5,3,3670,10583,1,1952
10-06-2014 00:00,175000,6,1.5,1930,8400,1,1971
10-06-2014 00:00,440000,3,1.5,1290,1286,3,2000
10-06-2014 00:00,435000,5,2.25,1970,15247,1,1986
10-06-2014 00:00,345000,3,1.75,1540,6909,1,1955
10-06-2014 00:00,558000,4,2,2180,3870,1,1900
10-06-2014 00:00,475000,2,1.75,1490,224334,1,1983
10-06-2014 00:00,490000,3,2,2220,10275,2,1980
10-06-2014 00:00,335000,3,1.75,2430,9133,1,1978
10-06-2014 00:00,350000,2,0.75,1392,43710,1.5,1978
10-06-2014 00:00,100000,4,1,1120,2685,1,1939
10-06-2014 00:00,417500,4,1,1390,10800,1.5,1941
10-06-2014 00:00,253000,3,1.75,2040,7281,1,1962
10-06-2014 00:00,1240000,5,3,2830,7500,2,1923
10-06-2014 00:00,490000,4,2.5,3020,8302,2,1994
10-06-2014 00:00,470000,3,1.75,2290,14800,1,1965
10-06-2014 00:00,483300,4,2,1210,11100,1,1955
10-06-2014 00:00,659000,3,2.5,2510,6320,2,1996
10-06-2014 00:00,480000,4,1.75,2320,4322,1,1910
10-06-2014 00:00,165000,3,1,970,6600,1,1965
10-06-2014 00:00,659500,3,1.75,1820,5500,1,1957
10-06-2014 00:00,219900,3,1,970,7742,1,1967
10-06-2014 00:00,315000,2,1,1740,3622,1,1924
10-06-2014 00:00,250000,3,1.75,1590,7560,1,1984
10-06-2014 00:00,268000,2,1,1380,5000,1,1943
10-06-2014 00:00,380000,4,1.5,1680,11123,1,1959
10-06-2014 00:00,499000,2,1,1220,3000,1,1926
10-06-2014 00:00,285000,2,2,1651,18200,1,1946
10-06-2014 00:00,183000,3,1.75,1330,9200,1,1973
10-06-2014 00:00,1070000,3,3,2940,4622,2,1988
10-06-2014 00:00,429000,3,3.25,1410,1246,3,2005
10-06-2014 00:00,403000,2,1,1100,3598,1,1926
10-06-2014 00:00,375500,3,1.5,1530,7200,1,1975
10-06-2014 00:00,1795000,5,3.25,5270,17232,2,1977
10-06-2014 00:00,516200,3,2,2110,5150,1,1919
10-06-2014 00:00,385000,4,1.75,1720,8750,1,1971
10-06-2014 00:00,515000,3,2.5,1800,5001,2,1996
10-06-2014 00:00,375000,4,2.5,2210,9427,2,1999
10-06-2014 00:00,650000,4,2.25,2560,9731,2,1973
10-06-2014 00:00,306888,2,1.5,1010,7719,2,1981
10-06-2014 00:00,870000,4,2.5,3340,12248,2,1998
10-06-2014 00:00,310000,4,1,1740,11075,1.5,1965
10-06-2014 00:00,251750,3,2,1320,7200,1,1975
10-06-2014 00:00,366000,3,1.75,1520,8625,1,1976
10-06-2014 00:00,429950,3,1.5,2010,9480,1,1951
10-06-2014 00:00,710000,3,3.5,2440,3427,2,2000
10-06-2014 00:00,895000,5,2.5,2550,20875,1,1953
10-06-2014 00:00,149500,3,1,1010,9450,1,1959
10-06-2014 00:00,310000,3,2.5,1780,6771,1,1990
10-06-2014 00:00,555000,3,2,2180,4976,1.5,1930
10-06-2014 00:00,750000,5,3.25,2750,7500,2,1937
10-06-2014 00:00,745000,4,3.25,3490,7024,2,2006
10-06-2014 00:00,695000,3,2.5,2550,45254,2,2001
10-06-2014 00:00,433000,3,1.75,1870,7189,1,1959
10-06-2014 00:00,307000,4,1,1150,8184,1.5,1947
10-06-2014 00:00,655275,3,1.75,2050,11856,1,1962
10-06-2014 00:00,392000,4,2.75,1940,6555,2,1990
10-06-2014 00:00,1180000,5,3.75,3630,6000,1.5,2004
10-06-2014 00:00,359950,3,1.75,1890,9100,2,1952
10-06-2014 00:00,360000,4,2,1630,10375,1,1968
10-06-2014 00:00,566000,4,1.75,2440,5000,1,1954
10-06-2014 00:00,700000,5,2.75,3100,9825,2,1950
10-06-2014 00:00,415000,3,2.5,2090,6045,2,2000
10-06-2014 00:00,199500,3,1,920,9812,1,1962
10-06-2014 00:00,749000,3,1,1580,5000,1.5,1926
10-06-2014 00:00,680000,3,1.75,1760,8400,1,1960
10-06-2014 00:00,400000,4,2.5,2530,7563,1,1978
10-06-2014 00:00,608000,4,2.75,2490,9714,1,1983
10-06-2014 00:00,589900,4,4.5,3870,35889,2,2001
10-06-2014 00:00,480000,5,2.5,2732,9500,1,1975
10-06-2014 00:00,1059500,5,3.25,3230,3825,2,2014
10-06-2014 00:00,915000,6,3.75,2930,14980,2,2013
10-06-2014 00:00,695000,4,3.5,3510,9364,2,2001
10-06-2014 00:00,899900,4,2.5,2580,3909,2,2013
10-06-2014 00:00,499950,2,2.25,1060,1208,2,2005
10-06-2014 00:00,533112,4,2.75,2790,8853,2,2013
10-06-2014 00:00,303210,4,2.5,2009,5000,2,2014
10-06-2014 00:00,525000,5,2.75,2880,8364,2,2006
10-06-2014 00:00,399950,2,1,710,1157,2,1943
11-06-2014 00:00,850830,3,2.5,2070,13241,1.5,1910
11-06-2014 00:00,371500,3,2,1370,8336,1,1964
11-06-2014 00:00,522000,3,1.75,1730,8400,1,1980
11-06-2014 00:00,588000,4,2,1680,5000,1,1950
11-06-2014 00:00,276900,2,1,1350,10096,1,1952
11-06-2014 00:00,248000,5,1.5,1510,9078,1,1959
11-06-2014 00:00,280000,3,2.5,1860,6607,2,1989
11-06-2014 00:00,495000,6,5,3440,4500,2,2007
11-06-2014 00:00,665000,6,3,4250,4400,2.5,1902
11-06-2014 00:00,290300,2,1,860,3874,1,1931
11-06-2014 00:00,527000,2,1.75,1640,4080,1,1921
11-06-2014 00:00,487028,2,1.5,1295,1093,2,2007
11-06-2014 00:00,325000,3,1.75,1790,27427,1,1978
11-06-2014 00:00,799000,3,1.5,2210,6300,1.5,1916
11-06-2014 00:00,7062500,5,4.5,10040,37325,2,1940
11-06-2014 00:00,354000,3,1,940,10368,1,1965
11-06-2014 00:00,262500,3,1.5,1160,8906,1,1962
11-06-2014 00:00,560200,3,2.5,1990,3984,2,2004
11-06-2014 00:00,220000,3,1,1050,6300,1,1942
11-06-2014 00:00,650000,2,1,1030,5750,1,1928
11-06-2014 00:00,435000,3,2.5,1420,2581,3,2004
11-06-2014 00:00,800000,4,3.75,2690,4000,2,1909
11-06-2014 00:00,1010000,4,2.5,3760,29224,2,1987
11-06-2014 00:00,200000,2,1,700,4700,1,1953
11-06-2014 00:00,295000,5,3.5,2100,5107,2,1999
11-06-2014 00:00,580379,4,2.75,2240,27820,1.5,1976
11-06-2014 00:00,875000,4,2.5,3470,32109,2,1995
11-06-2014 00:00,515000,3,2.5,3370,19585,2,1951
11-06-2014 00:00,599000,4,2.5,2790,230868,2,1989
11-06-2014 00:00,285000,3,2.5,1870,4060,2,2005
11-06-2014 00:00,290000,3,1.75,1520,15090,1,1968
11-06-2014 00:00,355000,1,1.75,750,20339,1,1946
11-06-2014 00:00,381000,3,1.5,1460,11407,1,1954
11-06-2014 00:00,571000,3,2.5,2600,7465,2,1988
11-06-2014 00:00,852600,4,2.5,3320,11901,2,1977
11-06-2014 00:00,1085000,5,2.5,2340,6000,2,1922
11-06-2014 00:00,371000,3,1,890,7200,1,1951
11-06-2014 00:00,514000,3,1.75,1720,5899,1,1986
11-06-2014 00:00,386000,3,1.5,1270,1318,2,2004
11-06-2014 00:00,464000,4,2.5,2180,7203,2,1989
11-06-2014 00:00,335000,4,2.25,2030,13500,1,1963
11-06-2014 00:00,740000,4,2.75,2490,17833,2,1979
11-06-2014 00:00,465000,4,1.75,1470,5350,1,1955
11-06-2014 00:00,700000,3,2.75,2500,7378,1,1948
11-06-2014 00:00,785000,3,3.5,4500,21870,2,2004
11-06-2014 00:00,350000,3,3.25,1460,1592,2,2006
11-06-2014 00:00,148000,1,1,620,8261,1,1939
11-06-2014 00:00,530000,3,1.75,1550,3680,1,1927
11-06-2014 00:00,349000,3,2.5,1430,1002,3,2002
11-06-2014 00:00,240000,3,1.5,1360,9760,1.5,1984
11-06-2014 00:00,330000,3,2.5,2210,7557,2,1989
11-06-2014 00:00,735000,4,1.75,2460,5100,1.5,1909
11-06-2014 00:00,545000,3,2.5,2180,15693,1,1979
11-06-2014 00:00,214950,3,1.75,1570,4875,1,1977
11-06-2014 00:00,657500,4,2.75,4140,24190,2,2002
11-06-2014 00:00,476000,3,1,1140,5500,1.5,1908
11-06-2014 00:00,2888000,5,6.25,8670,64033,2,1965
11-06-2014 00:00,110000,2,1,800,15000,1,1927
11-06-2014 00:00,292000,4,2.75,2414,7693,2,2006
11-06-2014 00:00,317000,3,1,1160,8813,1,1952
11-06-2014 00:00,455000,4,2.5,3170,10688,2,2001
11-06-2014 00:00,1365000,5,3.5,4210,17258,2,1995
11-06-2014 00:00,460000,3,2,2060,4437,1,1929
11-06-2014 00:00,405000,3,2,1640,7201,1,1948
11-06-2014 00:00,333000,2,1,720,6686,1,1942
11-06-2014 00:00,427000,4,1,1860,4736,1.5,1901
11-06-2014 00:00,742000,4,2.5,2810,10986,2,1997
11-06-2014 00:00,465000,4,2.5,2090,9702,1,1965
11-06-2014 00:00,809950,4,2.5,3280,6181,2,2001
11-06-2014 00:00,619400,4,2,2090,3610,1.5,1927
11-06-2014 00:00,762400,3,1.75,2430,14607,1,1949
11-06-2014 00:00,535000,5,2.25,2520,49222,2,1978
11-06-2014 00:00,881000,5,3,2510,4125,1.5,1925
11-06-2014 00:00,813000,4,2.75,3370,6675,1,1948
11-06-2014 00:00,234000,3,2,1640,5280,1.5,1910
11-06-2014 00:00,308900,3,2.5,2250,7294,2,1994
11-06-2014 00:00,450000,4,2.5,2300,19250,1,1955
11-06-2014 00:00,547500,3,3.5,1650,2262,3,2010
11-06-2014 00:00,399950,2,1,710,1131,2,1943
11-06-2014 00:00,516000,4,3.5,2550,8698,2,2007
11-06-2014 00:00,250000,2,1.5,982,846,2,2006
11-06-2014 00:00,475000,3,2.25,1630,2520,2,2005
11-06-2014 00:00,415000,4,2.5,2550,4500,2,2009
11-06-2014 00:00,545000,2,1.25,1240,2150,2,2014
11-06-2014 00:00,329950,3,2.5,2456,7566,2,2012
12-06-2014 00:00,1325000,5,2.25,3200,20158,1,1965
12-06-2014 00:00,784000,3,3.5,3950,111078,1.5,1989
12-06-2014 00:00,610750,4,2.25,2180,7297,2,1984
12-06-2014 00:00,578000,4,2.5,3140,9225,1,1966
12-06-2014 00:00,1485000,4,3.75,4030,10800,2,2006
12-06-2014 00:00,501000,3,1.75,1970,7972,1,1976
12-06-2014 00:00,465250,5,2,1940,7642,1.5,1957
12-06-2014 00:00,2250000,5,4.25,4860,9453,1.5,1905
12-06-2014 00:00,1095000,0,0,3064,4764,3.5,1990
12-06-2014 00:00,315000,2,1,970,5665,1,1908
12-06-2014 00:00,900000,4,2.25,2460,44431,1,1957
12-06-2014 00:00,789500,4,2.5,3010,6100,2,2005
12-06-2014 00:00,678500,3,2,2460,6600,1,1952
12-06-2014 00:00,342500,3,2,2080,11375,1,2002
12-06-2014 00:00,860000,4,3.25,3960,7012,2,2005
12-06-2014 00:00,306000,4,2.5,2490,8124,2,2001
12-06-2014 00:00,580000,5,2,2060,6000,2,1903
12-06-2014 00:00,405000,3,1,1330,15678,1,1984
12-06-2014 00:00,510000,3,1.75,1600,19200,1,1967
12-06-2014 00:00,173000,2,1,820,10450,1,1965
12-06-2014 00:00,210000,4,1.75,1200,7680,1,1968
12-06-2014 00:00,445000,3,1,1050,5664,1,1947
12-06-2014 00:00,585000,3,2.5,1910,1501,2.5,2007
12-06-2014 00:00,381000,3,1.75,1800,6000,1,1950
12-06-2014 00:00,890000,3,2.25,2060,8640,1,1966
12-06-2014 00:00,235000,3,1.75,1840,9697,1,1985
12-06-2014 00:00,480000,3,2.5,1250,1103,3,2005
12-06-2014 00:00,575000,2,1,1510,4032,1.5,1935
12-06-2014 00:00,350000,4,2.25,2300,4600,1.5,1904
12-06-2014 00:00,259000,4,1.5,1490,7560,2,1966
12-06-2014 00:00,599000,5,2.75,2820,4608,1,1967
12-06-2014 00:00,210000,4,1.5,1130,7840,1,1970
12-06-2014 00:00,1184000,4,2.5,3200,7500,1.5,1948
12-06-2014 00:00,545000,3,1,1510,5000,1.5,1909
12-06-2014 00:00,299995,3,2.5,1970,7500,2,1988
12-06-2014 00:00,440000,3,1,1210,5750,1.5,1910
12-06-2014 00:00,699000,4,2.5,3280,27441,2,1996
12-06-2014 00:00,795000,3,2,2420,17859,1,1979
12-06-2014 00:00,445000,5,1.75,2460,6846,1.5,1911
12-06-2014 00:00,397990,3,1,1180,11862,1,1948
12-06-2014 00:00,706000,3,2.75,1900,6400,1,1942
12-06-2014 00:00,363000,3,3.25,1651,1779,2,2008
12-06-2014 00:00,850000,4,2.25,2130,11843,2,1972
12-06-2014 00:00,620000,2,1,1430,3000,1.5,1929
12-06-2014 00:00,1228000,4,2.5,5730,44947,2,1991
12-06-2014 00:00,333000,4,2.5,1910,9244,1,1963
12-06-2014 00:00,743000,3,1.75,2110,11250,1,1961
12-06-2014 00:00,448000,2,1.5,1630,3780,1,1940
12-06-2014 00:00,485000,4,2.5,2470,35073,2,1989
12-06-2014 00:00,489950,4,2.25,2640,31941,1,1986
12-06-2014 00:00,498500,5,2.75,2990,7420,2,1996
12-06-2014 00:00,531000,3,2.5,2120,9736,2,1988
12-06-2014 00:00,670000,3,2.5,2050,6420,1,1956
12-06-2014 00:00,310000,5,3,1880,5000,1,1997
12-06-2014 00:00,835000,3,3,2790,12523,2,1977
12-06-2014 00:00,1688000,4,2.5,3000,7500,2,1937
12-06-2014 00:00,495000,4,2.5,2140,7245,2,2003
12-06-2014 00:00,495000,3,2,1769,9300,1,1955
12-06-2014 00:00,440000,3,1,1710,6556,1.5,1926
12-06-2014 00:00,280000,1,0.75,420,6720,1,1922
12-06-2014 00:00,1070000,4,2.5,3270,35445,2,1989
12-06-2014 00:00,1034500,4,2.5,2370,10858,2,2003
12-06-2014 00:00,248000,4,2.5,1770,5855,2,2003
12-06-2014 00:00,294000,4,2.5,2210,8465,1,1990
12-06-2014 00:00,561000,3,2.25,1710,4140,2,2004
12-06-2014 00:00,656500,4,2,2710,4750,1,1919
12-06-2014 00:00,660000,3,3,2340,2970,2,1925
12-06-2014 00:00,370000,2,1,1220,17172,1,1947
12-06-2014 00:00,349950,3,1,1060,9525,1,1966
12-06-2014 00:00,223000,2,1,910,9869,1,1957
12-06-2014 00:00,560000,4,1.75,1880,3880,1.5,1944
12-06-2014 00:00,594000,4,1.75,1870,5200,2,1937
12-06-2014 00:00,600000,3,2.25,1480,5400,2,1914
12-06-2014 00:00,315000,3,2.5,1880,7000,2,1993
12-06-2014 00:00,430000,4,1.75,1890,6000,1,1947
12-06-2014 00:00,440000,3,2.75,1560,7392,1,1972
12-06-2014 00:00,312500,2,1.5,1070,1200,2,1999
12-06-2014 00:00,1240000,5,4,4410,14380,2,2006
12-06-2014 00:00,300000,3,3.25,1470,1235,2,2008
12-06-2014 00:00,680000,3,2.5,2570,3600,2.5,2007
12-06-2014 00:00,336750,2,2.25,1170,1011,2,2009
13-06-2014 00:00,822500,5,3.5,2320,4960,2,1926
13-06-2014 00:00,589000,4,3,2440,9600,2,1961
13-06-2014 00:00,863000,4,2.5,4120,22370,2,1997
13-06-2014 00:00,210000,2,1.75,1440,5680,1,1978
13-06-2014 00:00,206135,3,1,1340,11070,1,1978
13-06-2014 00:00,1125000,6,3.75,3010,4360,2,2014
13-06-2014 00:00,285000,3,1.75,1840,8601,1,1905
13-06-2014 00:00,230000,2,1,930,7550,1,1986
13-06-2014 00:00,845000,4,2.75,4070,115434,2,2002
13-06-2014 00:00,350000,3,1.75,1820,9545,1,1976
13-06-2014 00:00,304000,3,1,1280,8184,1.5,1947
13-06-2014 00:00,370000,2,1,900,4600,1,1951
13-06-2014 00:00,810000,3,1.75,1980,13503,1,1952
13-06-2014 00:00,440000,4,2.25,2010,7575,1,1974
13-06-2014 00:00,1030000,4,2.5,2750,4800,2,1905
13-06-2014 00:00,775000,4,2,3140,10875,1,1939
13-06-2014 00:00,1335000,5,2.25,4200,5800,2.5,1906
13-06-2014 00:00,235000,3,1.75,1900,8540,1,1980
13-06-2014 00:00,499950,3,1,1830,3000,1.5,1926
13-06-2014 00:00,622500,5,2.75,3320,23760,2,1975
13-06-2014 00:00,300000,4,2.5,2700,10814,1,1966
13-06-2014 00:00,205000,3,1,1290,6566,1,1976
13-06-2014 00:00,435000,3,1.75,1500,8173,1,1997
13-06-2014 00:00,697000,4,2.75,3650,48351,1.5,1978
13-06-2014 00:00,153000,3,1,1270,6405,1.5,1944
13-06-2014 00:00,454000,4,2.25,2630,39000,2,1979
13-06-2014 00:00,345000,2,1.5,1800,26615,1,1987
13-06-2014 00:00,585000,3,1,1870,2807,1.5,1927
13-06-2014 00:00,380000,4,2.5,2540,6365,2,2000
13-06-2014 00:00,250600,4,2.5,1930,8660,1,1981
13-06-2014 00:00,890000,4,2.25,2770,13500,2,1974
13-06-2014 00:00,370000,4,2.5,2220,5338,2,2001
13-06-2014 00:00,369500,3,1.5,1650,9957,1,1961
13-06-2014 00:00,883000,4,2.5,3670,54450,2,1999
13-06-2014 00:00,950000,4,2.5,3770,35081,2,1989
13-06-2014 00:00,615000,3,1.75,2350,20820,1,1978
13-06-2014 00:00,305000,3,1.5,1210,5240,1,1983
13-06-2014 00:00,590000,4,2.5,2010,7972,2,1989
13-06-2014 00:00,485000,3,2.5,1580,6065,2,1985
13-06-2014 00:00,215000,2,1,710,7200,1,1943
13-06-2014 00:00,430000,3,2,1910,5040,1.5,1971
13-06-2014 00:00,324900,4,2.5,1880,7965,2,2000
13-06-2014 00:00,849900,2,2,2280,641203,2,1990
13-06-2014 00:00,975000,5,2.75,3100,10014,1,1973
13-06-2014 00:00,910000,5,2.5,2350,4000,2,1993
13-06-2014 00:00,459950,3,1.75,1850,6869,1,1919
13-06-2014 00:00,325000,3,2.5,2070,8337,2,1997
13-06-2014 00:00,513000,4,2.75,2020,7070,1,1958
13-06-2014 00:00,475000,3,2.25,1580,12177,1,1981
13-06-2014 00:00,419000,4,2.5,2690,7947,2,1993
13-06-2014 00:00,760000,4,2.5,2420,10285,1,1958
13-06-2014 00:00,1120000,5,1.5,2540,6660,2,1954
13-06-2014 00:00,129000,2,1,1150,30184,1,1950
13-06-2014 00:00,725000,5,2.5,3210,12000,1,1968
13-06-2014 00:00,580000,3,2.5,2040,4627,2,1992
13-06-2014 00:00,385000,3,2.25,1920,4833,1,1921
13-06-2014 00:00,265000,4,1.75,1900,10588,1,1958
13-06-2014 00:00,1735000,3,2.5,4310,32093,1.5,1982
13-06-2014 00:00,330000,3,2.5,1070,1155,2,2005
13-06-2014 00:00,665000,4,2.5,2790,43091,2,1989
13-06-2014 00:00,799000,3,2.5,2860,4442,2,2000
13-06-2014 00:00,589000,3,2,2250,8800,1,1925
13-06-2014 00:00,1695000,2,2.25,3170,3000,2,1900
13-06-2014 00:00,538000,3,1,1460,7200,1,1906
13-06-2014 00:00,530100,3,1,1540,3399,1.5,1926
13-06-2014 00:00,718500,3,2,2910,6600,2,1900
13-06-2014 00:00,299000,3,1.75,1180,13927,1,1962
13-06-2014 00:00,556000,3,1.75,1640,7437,1,1948
13-06-2014 00:00,171000,4,2,1520,19672,1,1920
13-06-2014 00:00,540000,5,3,3610,9775,2,2003
13-06-2014 00:00,250000,3,2.25,1400,3814,2,2012
13-06-2014 00:00,795000,4,3.5,3200,3250,2,2007
13-06-2014 00:00,575000,3,3,1384,1287,2,2006
13-06-2014 00:00,379500,3,2.25,1410,1287,2,2005
13-06-2014 00:00,385000,4,2.5,2050,5276,2,2006
13-06-2014 00:00,415500,4,2.5,1750,4779,2,2009
14-06-2014 00:00,397500,3,2,1510,6710,1,1972
14-06-2014 00:00,530000,3,2.5,1930,7214,2,2005
14-06-2014 00:00,883000,4,2.5,2960,41656,2,1985
14-06-2014 00:00,850000,5,2.75,2920,11880,1,1968
14-06-2014 00:00,496752,2,1,1980,5000,1,1923
14-06-2014 00:00,330000,3,1.75,1430,8865,1,1950
14-06-2014 00:00,735000,4,2.75,2450,4187,2,2010
14-06-2014 00:00,525000,4,2.75,2360,4924,2,2008
15-06-2014 00:00,269950,3,2.5,1890,4838,2,2002
15-06-2014 00:00,650000,3,1.75,2140,9484,1,1953
15-06-2014 00:00,520500,3,2,1900,8100,1,1940
15-06-2014 00:00,652500,4,2.5,2700,9122,2,1990
15-06-2014 00:00,506000,5,3,2430,8000,1,1957
15-06-2014 00:00,416000,3,1,1110,12150,1,1957
16-06-2014 00:00,500000,4,2.75,2280,15347,1,1960
16-06-2014 00:00,460000,3,1.75,1550,4708,1,1949
16-06-2014 00:00,371025,3,2,1530,8925,1,1977
16-06-2014 00:00,576000,4,2.5,2440,28405,2,2002
16-06-2014 00:00,353500,4,2.25,1760,9602,2,1987
16-06-2014 00:00,1735000,4,2.25,3040,5000,2,1926
16-06-2014 00:00,183000,3,1.75,1070,8100,1,1957
16-06-2014 00:00,763101,3,1.75,1990,5560,1,1939
16-06-2014 00:00,460000,2,1.5,1090,4000,1,1951
16-06-2014 00:00,825000,4,1.5,1890,6938,1.5,1919
16-06-2014 00:00,265000,3,1,1000,9150,1,1969
16-06-2014 00:00,295000,3,1.75,1770,8235,1,1960
16-06-2014 00:00,418000,4,3,2360,6250,1,1960
16-06-2014 00:00,554000,3,3.5,3380,108900,2,1999
16-06-2014 00:00,534500,3,2.5,1700,3150,2,2005
16-06-2014 00:00,690000,2,1.75,1600,4000,1,1918
16-06-2014 00:00,530000,4,2.5,2050,6360,2,1988
16-06-2014 00:00,357186,2,1.75,1210,1040,2,2014
16-06-2014 00:00,300000,5,3,1940,6355,1,2007
16-06-2014 00:00,304000,4,2,1810,8750,1,1967
16-06-2014 00:00,385000,4,1.75,1690,4080,1,1984
16-06-2014 00:00,415000,4,2,1800,2970,1,1923
16-06-2014 00:00,963000,4,3.5,3280,6603,2,2007
16-06-2014 00:00,792500,4,2.5,4290,175421,2,2004
16-06-2014 00:00,309212,3,1.75,1150,9600,1,1979
16-06-2014 00:00,235000,2,1.5,880,1805,2,1999
16-06-2014 00:00,667000,3,1.5,1720,8100,2,1907
16-06-2014 00:00,470000,3,1.5,1510,8000,1,1956
16-06-2014 00:00,375000,4,2,1240,3000,1,1908
16-06-2014 00:00,410000,4,2,1580,9581,1,1953
16-06-2014 00:00,566000,4,2.25,2170,7737,2,1987
16-06-2014 00:00,680000,4,2.75,2500,4950,2,2010
16-06-2014 00:00,332000,1,1,960,2640,1,1908
16-06-2014 00:00,902000,4,2.5,3030,8507,2,2003
16-06-2014 00:00,500000,3,1.75,1540,10800,1,1947
16-06-2014 00:00,445000,3,1.75,1890,32340,1.5,1976
16-06-2014 00:00,825000,4,2.5,2810,9800,1,1973
16-06-2014 00:00,1095000,4,4,3530,8400,2,1958
16-06-2014 00:00,277000,3,1,1100,8536,1,1957
16-06-2014 00:00,545000,3,2.5,1940,9775,1,1975
16-06-2014 00:00,435000,3,2.5,2300,9521,2,2003
16-06-2014 00:00,638000,3,2.5,2110,3600,2,2005
16-06-2014 00:00,418000,4,1.5,1220,10580,1,1965
16-06-2014 00:00,499000,3,1.75,1750,12325,1,1968
16-06-2014 00:00,150000,3,1.5,1230,8056,1,1949
16-06-2014 00:00,759950,3,2.5,3100,23790,2,2002
16-06-2014 00:00,427000,3,2.5,1830,65340,1,1991
16-06-2014 00:00,632500,5,2.5,2640,7096,2,2003
16-06-2014 00:00,660000,6,1.75,1840,2774,1,1900
16-06-2014 00:00,862000,4,2.5,3190,14565,2,1990
16-06-2014 00:00,524000,2,1,1120,2000,1.5,1910
16-06-2014 00:00,470000,3,1.5,1760,6723,1,1958
16-06-2014 00:00,385000,3,2,1590,9912,2,2000
16-06-2014 00:00,575000,4,2.5,2120,9603,2,1985
16-06-2014 00:00,220000,4,2.5,2240,9826,1,1988
16-06-2014 00:00,460000,2,1,890,2100,1,1919
16-06-2014 00:00,1712500,3,3.25,2940,5432,3,1978
16-06-2014 00:00,175000,3,1.5,1220,7300,1,1973
16-06-2014 00:00,465000,3,2.25,2670,7500,1,1966
16-06-2014 00:00,552000,3,1,1120,2300,1,1912
16-06-2014 00:00,565000,4,2.75,3130,139392,2,1981
16-06-2014 00:00,518000,4,2.5,1740,7500,1,1976
16-06-2014 00:00,899950,4,3.5,3290,5414,2,2006
16-06-2014 00:00,373000,3,1,1770,5720,1.5,1926
16-06-2014 00:00,385000,4,2.5,2960,5054,2,2006
16-06-2014 00:00,245000,2,1,1200,4880,1,1943
16-06-2014 00:00,375000,4,2,2400,6000,2,1913
16-06-2014 00:00,699850,4,3.5,2690,6164,2,2002
16-06-2014 00:00,450000,6,2.25,3550,11780,1,1948
16-06-2014 00:00,455000,2,1.5,1310,12196,1.5,1970
16-06-2014 00:00,650000,4,2.75,2610,4160,3,1910
16-06-2014 00:00,378000,5,2.5,2760,8015,1,1960
16-06-2014 00:00,220000,3,2,1410,7998,1,1940
16-06-2014 00:00,285500,4,1.75,1960,7950,1,1967
16-06-2014 00:00,340000,3,2.5,1212,1174,3,2004
16-06-2014 00:00,921000,4,1.5,2220,9496,1,1954
16-06-2014 00:00,375000,4,2.5,2040,109336,1.5,1973
16-06-2014 00:00,999000,4,2.75,2800,19168,2,1992
16-06-2014 00:00,335000,3,1.5,2040,6000,1,1957
16-06-2014 00:00,1920000,4,2.5,3070,34412,1,1950
16-06-2014 00:00,385000,2,1,830,26329,1,1928
16-06-2014 00:00,850000,4,3.5,4140,7089,2,2003
16-06-2014 00:00,429000,5,2.5,2340,4500,2,2009
16-06-2014 00:00,523950,3,2.25,1420,1282,3,2006
16-06-2014 00:00,798800,3,2.75,2670,3738,1,2013
16-06-2014 00:00,284000,3,2.5,1880,6008,2,2009
16-06-2014 00:00,852880,4,3.25,3450,6184,2,2014
16-06-2014 00:00,320000,3,2.25,1200,1400,3,2005
16-06-2014 00:00,749995,4,3.25,3430,9870,2,2014
